eid,comment_star,comment,入门,高端,性价比,暴力,进攻,杀球,控制,头重,连贯,速度,中杆硬,中杆软,糖水,颜值,拉吊
16940,5,感觉这漆水不错，有明显的头痛感，试打的时候感觉扣球挺有力气的，就是还是有波力的老毛病，中感还是发木，但是对比之前的前几代，已经缓解很多了，符合预期...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,刚上手就感觉一种新奇的打感，拍框小，上手是有难度的，扣杀厉害，控球差点，个人觉得漆水方面很好看。...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,打感不错，各方面个人感觉比较均衡...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,头重感明显 后场球很到位 杀球更是不用说 性价比很高的拍子...,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,比其它波力的拍子扣杀能力更强，让我第一次改变了对波力的认识。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,颜值：很好看，拍头处的粉红很讨喜，配合粉色线巨好看,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,打感：中杆很弹，反馈清晰，头重个人感觉适中,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16940,5,总结：在这个价位极具竞争力...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,拍子漆水嘎嘎好看玫红色和黑色撞色，在球场上很亮眼，波力拍子的颜王。小拍框，没有一定的发力基础和打球时间，容易打到框和杆，甜区较小，但是打到甜区之后手感炸裂，后场扣杀神器，推后场比较容易，但是网前一般。...,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
16940,5,昨天到手后立马就杀到球场了，小拍框，但是感觉也不会怎么打到框。可能我之前用2013L用习惯了？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,4,拉的26磅65ti的线，感觉还是挺好的，杀球是比雷霆80要强，比2013L也强，还是很好打的，颜值是真...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,拍框小中杆硬，不适合新手第一把拍，但适应后真的爽...,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16940,5,"之前用77p,想入一把暴力点的，选了这个，80线，28磅，体验下来手感清晰，小拍框聚力好，虽然容错低，但是可以对挥拍质量有更高的要求。...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16940,5,小拍框聚力感强，杀球很快很猛，落点准，中杆偏硬弹，防守较弱，比较考验体能，打久了非常容易失误，我这一批品控不是很好，好多漆水瑕，所以扣一颗星，希望品控把控好点...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,明显的头重感 很多朋友说4U有点轻 作为不太会发力的业余爱好者感觉分量合适 击球感舒适 后场高远球能借上力 杀球不飘 爽歪歪...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,在大厂也能是高端拍，很好用，设计感很足，中杆是有很大突破的，击球点在甜区的时候声音真的超级好听，拉65ti的线...,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
16940,5,想纯粹感受杀球体验的买它就对了，个人感觉拍特别轻 窄框杀球很爽...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,杀球易下压，挥速快...,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
16940,5,外观:磨砂漆，比较细腻，一抹红色很亮眼，不会显得很素很小黑拍。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,4,感受:穿的26磅65ti，小拍面网压很高，拍框和中杆都是比较硬的，头重感比较强烈。只打了一晚上后续更新打感。...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16940,5,拍框很小，比弓箭11p小一大圈，中杆偏硬，击球有点硬，进攻性没得说很猛，控制力因为拍框小不好控制，网前球也容易造成失误，得长时间适应小拍框，如果爱杀球，那这只拍真的很推荐入手，新手上手有点困难...,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
16940,5,入手有门槛，拍框小易打框，但上手后聚力感好，高远轻松，进攻舒适，4U足以。...,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16940,5,到手一个月，因为颜值骚气入手的，本来想着平替龙一。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,刚开始没打开，感觉一般，最近几次打球，感觉杀球比龙牙还猛，能明显感受到中杆的弹力，点杀一般，但头顶和正手杀球舒服的一批，力量中等偏上的球友...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,4,上的26磅66n。打了一下午，直接打高潮了。真的这个打感绝对不输一些高端拍，发力通透，平抽挡绝不逊色，杀球也是好手。拍子的关键词:发力通透。...,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,4,漆水真的漂亮、长在了我的审美上、一开始就是被外观吸引的、杀球有力度 有精度  中杆硬而弹  用起来感觉棒棒哒  波力最近一段时间进步很大啊   以前最弱鸡的外观现在都开始改善了…………...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,能杀能吊，被动球和过渡也不错，反手大斜线可以随便打，但是杀的球介于快和重中间，就很尴尬，小拍框也容易打框,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16940,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,总结:不介意小拍框的闭眼入，这把拍对得起它的评分，但是不适合我自己,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,很不错的一款进攻拍...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16940,5,拍子很轻很灵活，头重感也很强，整体感觉比我的 90 龙好用，小拍框可能有上手难度，很赞！...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,新手不友好，比较难上手，但是甜区集中，容易爆发，小二姐夫...,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16940,4,有些许的上手难度，中杆反馈好，杀球舒服，可以一拍顶底板，但漆水颜值个人欣赏不来，而且水军刷评分多，但这些都不能掩盖它是把好拍的事实。与聚将辐射V相比，打感上波力这个更好，聚将的赢在漆水和价格上。总得来...,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,划重点！！这一批的荣耀002加了纤维哦，还不冲？真一个爽字了得...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,波力二姐夫，杀球很爽，打感和yy的二姐夫有点像，但是比yy二姐夫好上手。用过波力几款，应该是波力最进攻的球拍，新手用可能会有点吃力。...,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16940,4,偶然的机会，看到同事买了这个拍，然后，来中羽发现超高评分，于是，在PDD 下手了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,刚开始上手，第一感觉，手感偏糙，没有我的锋影700的细腻，特别是网前，手感反馈木，但是打高远球，杀球，出奇的好...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,4,老实说这拍真的很难驾驭，杀得真舒坦，1个小时下来，手臂开始酸了！！！这拍目前只打得了杀球，反手，劈杀、小球暂时还没能过渡好。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,4u，首先漆水没得说，其次中杆的反馈就和用钢板打到球一样，再之头重，中杆硬赋予了极强的进攻属性,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16940,5,缺点：对力量要求较高，连贯较为困难，对体能要求高，对新手不友好,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16940,5,新手可以试试荣耀002 2代，那个更...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,第一次接触波力的球拍，在斩鬼刀三代和荣耀002直接考虑了很久，还是去选了荣耀002，这把拍子整体漆水不错，但是g5手柄有点细。在打感上小拍框的距离感还是在的，但是网压也很高，再加上这个硬度不低的中杆，...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,头重感太明显了，，平时打26磅，可能没在意他是小拍框，拉了26感觉有28磅的打感。上手不习惯。。第一次感觉到打到小拍框甜区爆炸的感觉，太爽了，该死的头重感导致我主动意识只有杀球了。。颜值够骚气，慢慢驯...,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
16940,5,是一款暴力进攻拍，小拍框，头重，颜值高...,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
16940,5,好拍子，小拍框，聚力强，杀中甜区很炸裂，抽高远球还行，小球容易打框，感觉比zf2还难打，更重，很纯粹的进攻拍...,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16940,5,说了打三场的感受，中羽弱四级水平，高远好借力，大力高远和扣有点微震手（包了5层缓震膜），没我77p扎实当然这个价位可以了，扣杀确实挺猛的，挥速一般，刚开始打老是没接到球，网前不太好，单打有点吃力，单打...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,颜值上是一个突破，骚气兼帅气，进攻拍，有一定门槛，在波力产品线中属实少见...,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16940,5,"4ug5中杆开杆后适中，挥重大，流体盒框,小框杀球有力，拉的66n 27lb，高远轻松，平档起手不快，漆水很不错，总体像较糖水的zf2,上手有难度，需要适应。",0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
16940,5,1.初上手未开杆，非常硬，烤火棍,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16940,4,2...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,中杆反馈清晰。拉线28－26。高神65线。目前为止，我用的中杆反馈最好的球拍。这个价位，我称之为无敌的存在。小拍框，聚力感强。平抽挡反馈快速，中杆清晰，连贯性好。平衡点高，被动打的也很舒服。涂装漂亮。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,球拍涂装非常优秀，磨砂漆水很结实，配色也好看。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,4u好驱动，头重感强。唯一就是后盖是B字标，没有乌缺的标好看(๑• . •๑)...,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16940,5,开始拿到手感觉头重确实比我的斩鬼刀三强，中杆确实硬，但是也没硬太多，直到我拉了kt65，27磅以后，就不对劲了，本来线就硬，拍子中杆也硬，结合起来就跟铁板一样，拉高远球的时候很轻松。但是在杀球或者下压...,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
16940,4,喜欢暴力进攻的都给我冲糖版二姐夫，强烈推荐...,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16940,5,小拍框，头偏重，杀球好借力，杆硬弹，漆水好有质感，每个人都说号称波力二姐夫，可能3u像吧，我买的4u感觉更像是100zz的打感，绝对物超所值！第一次用波力，这支拍能当主力拍，和我的100zz，88d，...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,去底胶前是荣耀002，去掉底胶后是二姐夫亲民版，和我之前打教练的二姐夫相比中杆较软更好驱动，但是考验体力，后面体力下去后就不怎么撸的动了。唯一缺点是前场控球比较拉，同时小拍框需要多加磨合...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16940,5,漆水很漂亮，质量也很好撞了几次也没掉，借力聚力感很强，但是小拍框，高平衡点，硬中感对于我这样的新手不太能打的动，容易打杆...,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,4,怎么说呢，进阶型选手，在网上无意刷到的一把拍子，可以说是被颜值➕高平衡点迷住的，学生党因为等不及4u补货就买了一把3u的，现分享使用感受：,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,1.拍子用的半消光➕磨砂质感漆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,不是水军 也不是非常懂拍子 头重明显给我的感觉就是杀的爽 吊的反馈一般 细节处理不太行 （可能是我打的不好）被动球处理打的非常难受总感觉挥不动 那种不太灵敏笨笨的感觉...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16940,5,有分量，它明显的头重感，是我在玄武、击破tk90、小隼、风刃500Pro等等一众球拍上没有感受到的，杀球有聚力感，颜色特别好看。就是小拍框目前还不太习惯，老打框...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,中杆偏硬，击中甜区很爽，高远和杀球都很有力，性能不差，高端旗舰水准，唯一不足是网前不太灵活（当然这是进攻拍特点）总体非常推荐，，有的说对标100zz，个人觉得比100zz好打，如果不信自己试。...,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
16940,5,通过中羽查看波力进攻拍，冲着9.8分买的，4u 26磅，李宁n63线，我二手入的，头一次使用李宁的线，和想象中的进攻拍完全不一样。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16940,5,先说外观，红黑色外观确实漂亮，漆水也好，不止我一个人说好看，全线槽...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,拍框小，能上30磅，中杆很细给力，拍框厚实用料足这个价位非常能打...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,小粉好好看，打起来不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,穿的xb63线，打感扎实，力的传导顺畅，聚力感好，漆水好看...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,暴力进攻拍定位,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16940,5,小拍框，聚力感明显，进攻暴力...,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16940,5,先说结论：绝对的物超所值，值得拥有。之前没买过二线品牌拍子，这次抱着试试的心态买一支玩玩，没想到太惊喜了，目前感觉比我同时买的另外一支弓11 Pro更好打。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,手感：小拍框进攻拍，聚力感强，出球干...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11912,5,中杆很软，颜值不错，紫红配色很有辨识度，绝配玫红线...,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11912,5,中杆软，感觉还可以好上手...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10633,3,很轻，容易上手，韧性很好，适合新手，建议25磅拉力，要不然杀球没力度没速度。...,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10633,5,很轻 稍微有点脆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10633,4,入门用还可以，扣杀和高远极其难受，前场非常好用...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10633,3,轻，杀球太飘，总之就是适合新手，对初学者很友好,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10633,3,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10633,5,新手 灵活 杀球不行...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10633,2,好好好，我一个男孩子都觉得好...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17362,3,入手偏重，搓球难以控制，但打击感足，适用于杀球及快速平抽...,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
17362,3,颜值好，轻，打感低，球线较硬，不是很推荐...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17362,5,使用快一年了，总体来说不会很重，打两小时不会疲劳，适合女生，适合双打前场，可以后场打高远球，但需要用点力气。我个人感觉还挺均衡的。买的时候也看中了它的颜值，是真的好看。赠送的手胶比较薄。总体来说推荐使...,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17362,3,粉绿外观，5u重量非常适合女生，整体打感还行，不过这个价格，只能说有一部分是外观费吧...,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
17362,3,感觉还行，但配不上这个价格...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17362,3,颜值拍，给老婆买的，没怎么打过，漆水还是好看...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17362,5,球拍整体很好看，之前一直用的是25磅的球拍，这个默认的24磅，感觉用起来很适合扣杀，打起来整体很舒适。...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,拍子不错，挺顺手...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,杀球就一个字！猛！开始会不习惯有点打框，反手接杀有点难，不如糖水拍。其它没得说...,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
16940,5,建议买4u的，杀球很棒，4u打着更舒服一点。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,4,这是一块偏小拍框的进攻拍 中杆非常弹 但也很难驱动 平衡点较高 不容易上手 漆水是我喜欢的颜色...,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16940,5,与zf2lcw（朋友的）有70%的相似度，小拍框，硬中杆，是一把上限很高的拍子，但是恕我能力有限，状态好的时候也未必可以发挥他的性能。如果想买zf2可以用它来过渡？（虽然我不会买zf2）...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,拍头重，漆水超级帅，猛男粉令我无法拒绝...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,漆水好，杀球爽，手腕打飞了，就是小拍框容易打框打杆,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,5,要配高弹高磅线，拉的28磅66u明显比之前27磅n65爽一个档次...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,因为发力一直不太对 所以很难打出这拍子的暴力属性 但是迷上了用这拍子拉吊 感觉拉吊的手感也不错...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16940,5,颜值高，漆水好，比蓝厂（之前两把高端都是蓝厂）好太多，小拍框，聚力好，就是一个字，干（杀），能杀绝对不吊，太适合自己了...,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16940,5,波力最好看的拍子了吧，看颜值买的，小拍框习惯之后打感确实也很爽，高远/杀球击球瞬间感觉很爽。...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16940,5,怎么看有没有加硼的...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,5,进攻拍，拉的28磅，第一次拉的卡林的kt65，第二次拉的BG 65ti，小拍框需要适应一下，找准击球点，杀球很爽...,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16940,5,颜色靓丽，打起来很不错，扣杀利器，小拍框很聚力。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16940,4,杀球有力，颜值不错，漆水很好，拉的bg80线  27磅  爽歪歪...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8508,5,超级斩马刀，暴杀伐木机，铁腕达人的利器，比矛18.真男人还真男人，双面风刃异形框+3u+重，让你手腕用120度的准备迎接200度的翻折，我本来用4 U的人，打2h疼三天...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8508,5,呀呀呀呀哈哈哈被c分...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8508,4,颜值很好看，川崎特色了属于是。个人感觉没有那么好上手还是需要一段时间的，作为中端进攻拍还是很不错的,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8508,4,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8508,4,击球感不错，杀球也挺舒服的，性价比蛮高的，...,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8508,4,中杆偏硬，但没有9900二代那么硬，不会太难上手，但弹性也是比较一般。破风框型挥速还是挺快的，中前场平抽挡也不错...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7001,5,之前买了雷蛇19一代，总体很满意，雷蛇二代相对于一代材料进行了升级，恰好闲鱼上碰到一个全新带泰昂线的好价，于是直接拿下。试打了一次，比一代好上手一点，打框和打不动的情况较少，基本上一拿到拍就进入了状态...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,4,其实就是换了漆水的二姐夫，但我爱他的细节和配色...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7001,5,这把拍子呢！拿到手的第一感觉就是重，和中杆细，拍框小,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
